k ə m ɛ ʒ ə ɹ	commeasure
w ɑː z	Oise
n e ɪ s e ɪ l ɪ s	nasalis
p ɹ ɪ s	priss
f l ɛ k ʃ ə w ə s	flexuous
ɪ n ɛ ɹ ə n s i	inerrancy
s k ɛ n d	skenned
n e ɪ t͡ʃ ə ɹ ɪ s t	naturist
t͡ʃ e ɪ n z	chains
l ɑ t ɚ i	lottery
j u h i m ə ɹ ɪ z ə m	euhemerism
p ɹ ɛ d ɪ k e ɪ t	predicate
p ɒ l	poll
s æ ŋ k ʃ ə n	sanction
m ɛ ɹ ɪ ɡ o ʊ l d	marigold
s iː t	see't
s e ɪ ɹ ə	Sarah
k ə m p iː t s	competes
h a ɪ d ɹ e ɪ t	hydrate
b e ɪ s t ɚ z	basters
l æ s t s	lasts
t͡ʃ ʊ k ə z	chookas
m ɪ θ ɪ k ə l	mythical
æ ŋ ɡ ɔː ɹ ə	angora
t a ɪ p	type
p a ɪ θ ɑ n z	pythons
k w ɑː	qua
t a ɪ n	Tyne
z i n o ʊ p ɛ ɹ ə k ɑ ɹ d i ə m	xenopericardium
t ɪ ŋ k ɚ	tinker
s p ɛ ɹ o ʊ	sparrow
o ʊ v ɚ ɹ ɪ d ə n	overridden
ɪ n t ə ɡ ɹ ə l	integral
b ɹ æ k ɪ s ɛ f ə l ɪ k	brachycephalic
n ɑ ɹ w ə l	narwhal
b ɹ ɛ d m e ɪ k ɚ	breadmaker
t u m	tomb
ʌ n d ə t a ɪ̯ m	undertime
s o ʊ d i ə m	sodium
f o ɹ t u ɪ t ɪ s	fortuitous
ʌ n t e ɪ n t ɪ d	untainted
ɪ l i ɪ z ə m	illeism
b ə t iː s t	batiste
ɪ ɡ æ l ɪ t i	egality
k w ɑ n d ə ɹ i	quandary
b ʌ s	buss
d ɑː ʃ ɒ r ɒ t ɒ	Dasharatha
o ʊ d͡ʒ ə r ɒ n	Orgeron
ɹ æ t	rat
m a ɪ s ɛ l	micelle
t ɛ ɹ ɪ ə n	pterion
k ə ɹ ɪ b d ɪ s	Charybdis
d iː k ə n	deacon
m æ s t ɔ ɪ d	mastoid
b ɪ k	bikh
ɹ ə ʊ ɹ a ɪ m ə	Roraima
s ə s ɛ p t ə b ɪ l ɪ t i	susceptibility
ɪ ŋ k j ʊ b ə s	incubus
k l ɔː z j ʊ ə ɹ	clausure
h a ɪ ə s a ɪ ə m i n	hyoscyamine
æ n t ɪ d o ʊ t	antidote
ɪ n t u m ɛ s ə n t	intumescent
p ʌ m p i	pumpy
ə ʊ v ə n t	ovant
b ɑ ɹ l o ʊ	Barlow
p j ɝ ɪ t ə n	puritan
m o ʊ t ɪ v z	motives
l ɪ v	Liv
a ɪ s ɑ m ə ɹ a ɪ z	isomerize
f iː d ɪ ŋ	feeding
p l iː z	pleas
d æ d u	Dadu
s p u n ɚ	Spooner
p a ʊ d ɚ d	powdered
s k a ɪ ɡ l o ʊ	skyglow
ɑ f ə ɹ t ɔ ɹ i	offertory
t͡ʃ ɛ k ə s l o ʊ v æ k i ə	Czechoslovakia
m ɛ l i e ɪ ɡ ɹ a ɪ n	meleagrine
ɔː k	awk
h j ɝ ɑ n	Huron
d ɔ ɪ ŋ k	doink
m ɑ s k	mosque
b j uː t	butte
p ɹ ɪ v e ɪ ʃ ə n	privation
ɹ ɪ m ɛ m b ə ɹ ɪ ŋ	remembering
d ʌ d l i	Dudley
k ɹ e ɪ o ʊ l	Creole
d͡ʒ ɛ ɹ m i	Jeremy
p ɛ t j ʊ l ə n t	petulant
n a ɪ æ s ə l ə n d	Nyasaland
t ɹ æ n z l e ɪ ʃ ə n ə l	translational
t e ɪ z ɪ z	tases
s uː b ɹ ə s ə ʊ	soubresaut
f ɑː v n ə ɹ	Fafnir
k j uː n ɛ t	cunette
k æ t ə l a ɪ z	catalyze
f l ɔ ɹ ə n s	Florence
ɪ k s æ ŋ ɡ w ə n e ɪ t	exsanguinate
s l iː t	sleet
ɪ n d ʌ l d͡ʒ	indulge
b iː t s	beats
ɹ ɑ m b ɪ k o ʊ s i d o ʊ d ɛ k ə h i d ɹ ə	rhombicosidodecahedra
v ɪ ɹ æ d͡ʒ ɪ n ə s	viraginous
m e ɪ z ə n ɛ t	maisonette
s æ l o ʊ	sallow
l æ s t ɪ d	lasted
æ b z ɔ ɹ b ɪ d l i	absorbedly
æ l b a ɪ n o ʊ	albino
ɪ n d͡ʒ ɛ m ɪ n e ɪ ʃ ə n	ingemination
æ m ə ɹ ʃ ə m	Amersham
s t ʌ d i	study
k ɒ m f ɪ t	comfit
ɛ f l ə ɹ ɛ s	effloresce
h ɛ k s ə l ɪ ŋ ɡ w ə l	hexalingual
ʃ m ɛ k s i	shmexy
t͡ʃ ʌ n ə	chana
n ɑ v ə l ɪ s t	novelist
ɪ m ɪ ɡ ɹ e ɪ ʃ ə n	immigration
ɔ n b o ɹ d	onboard
θ ɛ ɹ ə p j u t ɪ k	therapeutic
l a ɪ b ɹ e ɪ ʃ ə n	libration
t ʊ ə ɹ d ɛ t ɑ n i	Turdetani
l ɪ n i ə ɹ ɪ ð m ɪ k	linearithmic
s t ɹ ʌ k t͡ʃ ɚ	structure
n iː ɡ ɹ ɪ s	Negress
p ɒ n t ɹ ʌ d ə v ɛ n	Pontrhydyfen
ð ɛ ɚ t uː	thereto
ɑ ɹ t ɪ k j ə l e ɪ ʃ ə n	articulation
d ɪ t e ɪ l z	details
k ɜː ɹ n ə h ə n	Kernahan
b ɹ ɪ t ə n i	Brittany
v ɪ t uː p ɚ ə t ɪ v	vituperative
s f ɪ ŋ k t ɚ	sphincter
ə f ɛ ɹ ə s ɪ s	apheresis
h iː l ɪ ŋ z	healings
m ə l ɑ n ʒ	melange
k ɑ ɹ n ə l	carnal
w ɑ n d ɚ w ɔ ɹ t	Wanderwort
l iː p t	leaped
h ɒ v ə l	hovel
d ʒ ɔ ɪ n t͡ʃ ə ɹ	jointure
m ʌ ð ə ɹ l a ɪ n	motherline
ɹ ɪ p ɹ a ɪ z	reprise
k ɒ l ɔ ɪ d	colloid
d ɹ ʌ m l i	drumly
e ɪ d ə n t	aidant
v ə l ɪ ʃ ə n t	volitient
p æ l ɪ d	pallid
h ə l uː s ɪ n e ɪ ʃ ə n	hallucination
k ɪ b ɪ t s	kibitz
b ʊ ə ʒ w ɑː	bourgeois
ɡ o ʊ m ɛ z	Gomez
θ a ʊ z ə n d t θ	thousandth
ð ɛ ɚ	their
k ɹ iː m i	creamy
n ə s ɛ s ɪ t j uː d	necessitude
m æ l iː ə b ə l	malleable
ə b ɑ m ɪ n e ɪ ʃ i o ʊ	abominatio
s ɪ ŋ ɡ ə l p l e ɪ ə ɹ	singleplayer
ɹ i ə l a ɪ z d	realised
ɑ ɹ k e ɪ d i ə n	Arcadian
d o ʊ z	does
b æ k t ɪ ɹ i ə	bacteria
t ɛ n d ɚ n ɪ s	tenderness
b ɛ s ɪ l ɛ s ə m æ b	besilesomab
p a ʊ t͡ʃ	pouch
a b ɪ ɡ e ɪ l	abigail
p ɹ ə d ʌ k t ɪ v	productive
ɪ n v əː t ɪ b r ə t	invertebrate
d a ɪ ə f ə ɹ iː s ɪ s	diaphoresis
s a ɪ z k o ʊ d	sizecode
t ɔː ɹ p ə ɹ ɪ f ɪ k	torporific
ɛ k s t ɪ ɹ i ɚ ɪ z e ɪ ʃ ə n	exteriorization
p ɚ v ɚ t	pervert
k ɹ u ɪ t	cruet
b l a ɪ n d l i	blindly
j æ ə	yea
k æ t ə ɡ ɒ ɹ ɪ ə l i	categorially
s m ɑ ɹ m i	smarmy
d͡ʒ ʌ t s	juts
w ɪ n d b ɜː ɹ n	windburn
h ɪ t m æː n	hitman
l ɑː k s	lakhs
h o ʊ p m æ k s	hopemaxx
æ b ə ɹ ɪ d͡ʒ n̩ ə l i	aboriginally
k ɝ i ɚ	courier
e ɪ k ɚ	acre
ɹ ɪ f ɝ d	referred
d ɔ ŋ ɡ æ ŋ	Donggang
ʃ ɪ k ɔ ɡ o ʊ	Chicago
l ɑː f iː ɛ t	Lafayette
ɪ n	in
iː k w ɪ æ ŋ ɡ ə l d	equiangled
ɑ k j ʊ l ɚ	ocular
p ɹ i s a ɪ s ɪ v	precisive
æ n t ɪ ɡ o ʊ	Antigo
ɡ ɹ æ f ɪ k s	graphics
v ə d͡ʒ a ɪ n ɔ ɪ d	vaginoid
s o ʊ n ə ɹ ə s	sonorous
s e ɪ p i ə n t	sapient
æ b s k w ɑ t͡ʃ ʊ l e ɪ t	absquatulate
f uː k j ɛ n	Fukien
æ n d ɪ s a ɪ t	andesite
t ɹ ə p ɒ l ə d͡ʒ a ɪ z	tropologize
ə b æ n d ə n	abandon
h ɑ n d j ʊ ɹ ə s	Honduras
æ d l u m ɪ n ə l	adluminal
ɡ æ l ə n t l i	gallantly
s l a ɪ ð i	slithy
s p ɪ n ɪ ŋ	spinning
s t ɔ ɹ i	story
k e ɪ s	case
t ɹ æ n s f ə ɹ ə n s	transference
h e ɪ l a ɪ d	halide
n ɔː t͡ʃ	nautch
ɪ n h j uː m e ɪ n	inhumane
t w ɪ d ə l i	twiddly
s ʌ b d ʌ k t	subduct
p ɒ t i	potty
w a ɪ z	wise
w ɔ t ɚ ʃ ɛ d	watershed
t ɹ ɪ ɡ ə m i	trigamy
ɛ ɡ z o ɹ b ə t ə n t	exorbitant
d ɛ s ə k ɹ e ɪ̯ t	desecrate
b l æ b d	blabbed
t r ə n ɛ n t	Tranent
h ɒ ɡ ə ɹ i	hoggery
m ɑ n ʃ ɛ t	manchette
ʌ n p ɑː ɹ t͡ʃ t	unparched
j uː θ s	youths
d͡ʒ iː b ə s	Jeebus
ə b uː d͡ʒ ə	Abuja
m ɪ s t ə ɹ	Mister
æ k s ɛ l ə ɹ e ɪ t ɪ v	accelerative
a ɪ d o ʊ s	idose
k ɒ n f ɛ k t	confect
p ɚ d ɝ ɪ ŋ	perduring
f ɔː l iː z	forlese
k ɑ l ə m n ɪ s t	columnist
ɪ n ə k ɑ n ə m i	ineconomy
n ɪ b	nib
ɹ ɪ f ə l	riffle
ɹ ə t æ n	rattan
p a ʊ d ə ɹ i	powdery
p ɪ k l ɪ ŋ	pickling
k w ɔː t ə b a k	quarterback
n j uː b	newb
p ɔ ɹ t ɹ ə t	portrait
t ɹ æ ŋ k w ɪ l a ɪ z	tranquilize
n ɝ s ɹ i	nursery
h a ɪ d ɹ ɑː d͡ʒ ɪ ɹ ɒ n	hydrargyron
k l ɪ ŋ ɑ n	Klingon
s æ t ɪ s f æ k t ə ɹ i	satisfactory
b ə θ e ɪ n ə k ɔ l	bethanechol
ɪ ŋ ɡ	crackalackin'
b ɹ ɪ ʒ ʊ ə ɹ	brisure
ʍ ɪ s k ə ɹ	whisker
p ɑ n t͡ʃ o ʊ	poncho
k ʊ r ʊ x	Kurukh
w ɪ ð ə ɹ l ɪ ŋ	witherling
h ə b ɪ t͡ʃ w ə l	habitual
k ə l ɪ k j ə l ə s	calyculus
d e ɪ t ə ɹ i	datary
v o ʊ l t ɛ ɹ	Voltaire
f ɹ æ n s ɪ s k ə ʊ	Francisco
u b ə ɹ l i	uberly
m ʌ ɡ ɪ n z	muggins
l ɑ h ɑ ɹ	lahar
iː z i	easie
æ k ɹ ə f o ʊ b	acrophobe
ɡ ʌ t ə ɹ ə l	guttural
d ɑ d͡ʒ o ʊ	Dazhou
ʃ ɪ p ɹ ɛ k i	shipwrecky
d ɑ k j ə m ə n t s	documents
l u a ʊ	luau
f j u k s ɪ n	fuchsine
w ʌ n s ɚ	oncer
p æ ɹ ə ɡ ɹ æ f	paragraph
ɑ n t ɹ ə p ɹ ə n ʊ ɚ	entrepreneur
d a ɪ s i	dicey
ɛ n w e ɪ v	NWAV
s t ɛ n s ə l	stencil
m æ ɹ i o ʊ	Mario
æ ŋ ɡ z a ɪ ə t i	anxiety
æ b s ɔ ɹ b ɪ ŋ l i	absorbingly
s ʌ d n̩ l i	suddenly
m ɪ ŋ	ming
b ə r iː ə	Berea
s ɪ t ə d ɛ l	citadel
ɑ t l ɑ t l̩ ɪ s t	atlatlist
d ɹ a ɪ	dry
k w ɛ s t͡ʃ ə n ɪ ŋ	questioning
ɑ n d æ n s ə t ɹ ɑ n	ondansetron
p ɪ n t ə t uː k	Pentateuch
k ə l ɛ s t ə ɹ ɒ l	cholesterol
ɪ n j u ɛ n d ə ʊ	innuendo
d ɛ m ə n s t ɹ ə b l̩	demonstrable
f æ k t ʃ u ə l	factual
p j uː æ l ə p	Puyallup
p ɛ ɹ ə m ɔ ɹ f ɪ k	paramorphic
w e ɪ ɪ ŋ	weighing
d iː f e ɪ s	deface
s i t ə k o ʊ s ɪ s	psittacosis
d ɪ s p l e ɪ ɪ ŋ	displaying
ɪ ŋ ɡ ɹ iː v	engrieve
w ʊ d n̩ t	wouldn't
s t a ɪ l ɔ ɪ d	styloid
s ə ɹ v a ɪ l	servile
b ɑ k s ɪ z	boxes
k a ɪ l i	Kylie
ɪ n k ə m ɛ n t s ə ɹ ə b ə l	incommensurable
ɡ ɹ o ʊ z	grows
h o ʊ m ɒ ɡ l ɪ f i	homoglyphy
k ə ɹ æ ŋ ɡ ə m a ɪ t	Corangamite
ə ʊ v ə ɹ k ɒ n f ɪ d ə n t	overconfident
h ɑ ɹ θ	hearth
d ɪ v a ɪ z ɪ z	Devizes
ɡ ɹ ɑ ɡ i	groggy
ɡ ɹ e ɪ t ɪ d	grated
p ɛ t k ɒ v	Petkov
b a ɪ ɹ ɪ f ɹ ɪ n d͡ʒ ə n s	birefringence
h ɑː l ə f ɝː n iː z	Holofernes
f ɪ l ɪ k ɔ ɪ d	filicoid
ɛ ə ɹ i ə ʊ p ə d͡ʒ ɪ t ɪ k	Areopagitic
æ k t iː ɒ n	Actaeon
t æ m p ə n e ɪ d	tamponade
ɪ n iː d͡ʒ ə	inedia
f a ɪ l	phial
ʃ ɑ p ə	schappe
ɡ æ n d ʒ	ganj
p ɹ ɛ k s i	prexy
l ɑ k s t ɪ t͡ʃ	lockstitch
ɛ ɡ z ə d͡ʒ ə n s i	exigency
s iː l ɪ ŋ d	ceilinged
s t ɛ l e ɪ t	stellate
ə s t ɹ ɒ l ə d͡ʒ ɚ	astrologer
ʃ ɪ v ə	Shiva
j uː t ɔː	Utah
ʌ p s t ɹ iː m	upstream
p ɹ ɛ s b ɚ ɡ	Pressburg
æ v ə n t a ɪ n	Aventine
k ə m p j uː t s	computes
æ n θ ɹ ɒ p ə k ɔː ɹ ə s	anthropochorous
ɛ ə ɹ i	airy
t o ʊ l t ə n	tholtan
f ɛ ɹ ɪ ŋ	fairing
h ɒ ɹ ɔː ʒ ɛ n e ɪ	Horozhene
b l i t͡ʃ ɚ	bleacher
f ɔː ɹ m j ə l a ɪ	formulae
p ɹ ə d͡ʒ ɛ k t a ɪ l	projectile
ɝ d͡ʒ ə n s i	urgency
h e ɪ ɡ	Hague
b ɛ l ə m i	Bellamy
d ɪ s ə b iː l	dishabille
p ɹ ɑ m ɪ s k j u ɪ t i	promiscuity
m ɛ m o ʊ̯	memo
s o ʊ l d͡ʒ ɚ z	soldiers
s t ɹ æ t ə d͡ʒ ə m z	stratagems
æ n ə s t ɑ s i ə	Anastasia
p ɹ æ k t ɪ k ə m	practicum
s t e ɪ s ɪ s	stasis
k æ b i	cabbie
k iː p æ d	keypad
k m ɛ ə ɹ	Khmer
d æ m ɪ d͡ʒ	damage
ə n ɑ m ɪ k	anomic
ɑ s k j ə l e ɪ ʃ ə n	osculation
d ɛ ɹ ɪ v e ɪ ʃ ə n	derivation
m ʌ ɡ ə l	Muggle
s ə m ɑː n ə	samana
ʌ m b o ʊ	umbo
k ɑ n t ə m p l e ɪ ʃ ə n	contemplation
t ɔ ɹ k	torque
ʃ a ʊ l ɪ ŋ	Shaoling
d ɛ n ə ʊ t e ɪ t	denotate
f ɹ æ k ʃ ə n æ l ɪ t i	fractionality
t ə l ə k u ŋ	telekung
b ɝ n z	Burns
s t ɹ ɪ p l ɪ ŋ	stripling
ʌ n w uː n d	unwound
n e ɪ l ɚ	nailer
p ɪ n ʌ l t ɪ m ə t	penultimate
n ʌ m b ɚ d	numbered
k ɜː ɹ l ə ɹ	curler
m ɪ n d͡ʒ d	minged
ʌ n h ə ʊ l d ə n	unholden
h ɛ p ə t a ɪ̯ t ɪ s	hepatitis
ɪ ŋ k ɑː ɹ s ə ɹ e ɪ ʃ ə n	incarceration
n ʌ n t͡ʃ ʌ k	nunchuck
p ɹ ɑ s ɛ s ɪ z	processes
t͡ʃ æ n d ɹ i	chandry
b ɪ l i	bili
æ b ɹ i n ʌ n s i e ɪ ʃ n̩	abrenunciation
l a ɪ k n ə s ɪ z	likenesses
m ə ɹ æ k ɛ ʃ	Marrakech
v ɪ ʒ w ə l a ɪ z	visualise
p ɹ a ʊ l ɪ ŋ	prowling
t ɹ u t a ɪ p	TrueType
h ɪ s	hiss
d͡ʒ ɛ l ə t ɑ l ə d͡ʒ i	gelotology
t o ɫ	toll
ɡ l ʌ m l i	glumly
p ɪ s t ə l ɛ t	pistolet
p æ t ɪ n ə	patina
h a ɪ p j ʊ ə ɹ ə l	hypural
k ɑ ɹ	car
t æ l ə n t ɪ d	talented
m e ɪ d͡ʒ ə ɹ ə n t	majorant
s ɪ n ɛ k i ə	synechia
w ɪ n t͡ʃ k ə m	Winchcombe
s æ d͡ʒ	sadge
k ə n i s ɪ k s	kinesics
w ɪ z ə n	wizen
k ɹ ɪ t	crit
t͡ʃ ʌ k s	chucks
s t ə ɹ ɔː l a s p ə	Starolaspa
h ɑ ɹ d n ə s	hardness
m ɑ k ə ɹ e ɪ n ə	Macarena
d ɛ ə ɹ s e ɪ	daresay
d ɒ n i	Donnie
s ɛ p ɹ ə t	separate
m ɔː l t ə t ɑ l	maltitol
ɪ m o ʊ ʃ ə n ɑ l ə d͡ʒ i	emotionology
n a ɪ t ɪ ŋ ɡ e ɪ l	nightingale
ə b s ɪ d i ə n	obsidian
k ɔ ɹ ə d ɔ ɹ	corridor
b ɪ z æ n t i ə m	Byzantium
s t ɑ k e ɪ d	stockade
s t ɹ o ʊ d	strode
d a ɪ ɒ p t ɹ ɪ k ə l	dioptrical
ɡ æ s t ə n	Gaston
ɛ ə ɹ o ʊ b ɪ k	aerobic
k l ɪ n t	Clint
ə b d͡ʒ ʊ ə ɹ m ə n t	abjurement
h ɛ s ɪ k æ s t	Hesychast
ɡ l iː b i	gleby
s t r ɔ ɪ z ə l	streusel
p æ ɹ ə n ɔ ɪ æ k	paranoiac
ɒ l ɪ ɡ ə f ɹ iː n i ə	oligophrenia
k ə l ɛ s t ə p ɔ l	colestipol
s ɛ k s ɒ m n i ə	sexsomnia
ɪ d i o ʊ ɡ ɹ æ m	ideogram
l ɪ t ɪ ɡ ə n t	litigant
b ɔ ɪ d	boyed
f i n l̩ θ æ l i n	phenolphthalein
æ p ə l s	appulse
n iː m ɪ s t	mnemist
æ b s ə n t i ɪ z m̩	absenteeism
z uː m i	zoomie
ɑː ɹ s ɛ l f	ourself
a ɪ d ɪ l	idyll
b iː s iː	bc
s ɑ n ɑː	Sanaa
m a ɪ k ɹ ə ʊ ɪ k s p ɹ ɛ ʃ ə n	microexpression
s p i k ɚ f o ʊ n	speakerphone
æ s t ɹ ə k æ n	astrakhan
ɪ l iː ʒ ə n	Elysian
t͡ʃ iː k t	cheeked
k l æ k s ə n	klaxon
s t ʌ t ɚ	stutter
f ɔː n	fon
b o ʊ θ s a ɪ d z ɪ z ə m	bothsidesism
b iː d ɪ ŋ z	beadings
l j uː s ɪ n iː m i ə	leucinemia
ə f ɛ k t	affect
k ə b l uː i	kablooie
ɡ l iː k t	gleeked
æ s t ə ɹ ə ʊ s t ɹ ə ʊ m ə l ɔ ɪ d	asterostromelloid
k æ p l æ ʔ	Qapla'
b ɛ t iː z	bêtise
æ m b ɚ ɛ l ə	amborella
n ə h ʊ ʃ t ə n	Nehushtan
j iː p	yeep
h ə n ɑː n	Henan
o ʊ m ə	Omagh
d ɛ s ə l	deiseal
s e ɪ ʃ ɛ l	Seychelles
s p ɪ ɹ ɪ t j u ə l ɪ z ə m	spiritualism
b æ l ɹ ɑ ɡ	balrog
k ɑ s t ə	costa
n ʊ ɡ i	noogie
f ɑː ɹ ð ə l	farthel
p æ l ə ɡ ə n a ɪ t	palagonite
ə t ɹ ɪ t	attrit
k ə m j uː t	commute
p æ t͡ʃ	patch
b ɹ e ɪ d ə l e ɪ l i ə	bradylalia
t ɛ n ə b ɹ ɑ s ə t i	tenebrosity
s ʌ n	Sun
ə m ɑ l i ə	Amalia
k ə s ɝ n	casern
s l æ t k ə ʊ	slatko
s ɔ ɹ s ɪ z	sources
ɡ a ʊ t͡ʃ ə ɹ	Goucher
ʌ n l ɝ n	unlearn
l æ z ə ɹ ɛ t	lazaret
j ʌ ʃ t	yasht
s a ɪ k ɑ p ə θ i	psychopathy
s ɪ ɡ n ə l z	signals
f a ɪ ə l n e ɪ m	filename
t j uː t iː l	tutele
d ɪ d	did
k ʌ p l ɪ t	couplet
l a ʊ ð	Louth
k l a ɪ̯ n ɑː m ə t ɚ	clinometer
p ɒ l i a ɪ n	polyyne
f l ɪ t ɪ ŋ	flitting
ɪ n d i	Indy
ɹ i d͡ʒ ɪ ɡ ɪ ŋ	rejigging
æ n ɪ m e ɪ t ə ɹ	animator
ɪ m p ɹ uː v ɪ ŋ	improving
s a ɪ ɹ ə n	ciron
k e ɪ d͡ʒ i	cagey
p æ l ə t ɪ v	palative
f ə m ɪ l j ə l	familial
ə f l ɪ k ʃ ə n	affliction
k æ p ə n ɪ ɚ	caponier
z a ɪ ə n	Zion
ɪ n iː d i ə	inedia
k ə m j uː t ɚ	commuter
a ɪ o ʊ t ə	iota
s ɪ t ɹ i n	citrine
o ʊ m ɛ ə ɹ t ə	omertà
p ɛ k ə n t	peccant
m ɪ d w a ɪ d	midwide
d a ɪ ə s t e ɪ z	diastase
t o ʊ n i	Tony
p ə ʊ s t p ɒ z ɪ t	postposit
p ə ʃ ɛ m ɪ ʃ ə l	Przemyśl
m iː s ɪ s	tmesis
ð ɒ n	thon
d ɛ l ə t ɪ ɹ i ə s	deleterious
p ɑ ɹ ʃ ə l i	partially
ɹ uː t ɪ d	rooted
k ə n t ɛ n t f ə ɫ	contentful
w ɪ n ɪ ŋ	winning
i k	eek
s t ʌ b ə l	stubble
e ɪ h æ b	Ahab
ə k ɔ ɹ d ɪ d	accorded
t͡ʃ a ɪ l d h ʊ d	childhood
ɪ n d	Ind
ɪ n d ɪ k e ɪ ʃ ə n	indication
ʌ n d͡ʒ ʌ s t	unjust
p o ʊ s t æ k s i ə l	postaxial
d a ɪ æ ŋ ɡ ə l	diangle
ɪ n s ɒ m n i ə	insomnia
k w ɪ ɡ z ɑ t ɪ k	quixotic
h æ k ə ɹ	hacker
b ɛ t ɚ	bettor
s ɒ m n ɪ f ə ɹ ə s n ə s	somniferousness
ʃ ə h iː n ə	shechinah
p ɹ æ k t ɪ ʃ ə n ə ɹ	practitioner
s k j uː ə n	Skewen
v ɚ m ɪ k j u l e ɪ ʃ ə n	vermiculation
p æ l ɪ a s	palliasse
b ɹ ɪ t͡ʃ ɪ n	breeching
ə m ʌ ŋ s t	amongst
ə b l u ʃ ə n ɛ ɹ i	ablutionary
f ɔː t͡ʃ ə ɹ d	fauchard
ʃ o ʊ̯ f ɚ	shofar
p ʌ p	PUPPP
m ɑ k ɪ ŋ b ɝ d	mockingbird
s θ ɛ n ɪ k	sthenic
b l ʌ ʃ	blush
ɡ æ m b ɪ s ə n	gambison
ɛ ə ɹ z	airs
k ɒ ɡ n ɪ z ə b ə l	cognizable
b e ɪ t ɪ d	bated
p ɹ ɑ s p ɚ	prosper
p i æ t s ə	piazza
h a ɪ p ə d a ɪ ə m ə n d	hyperdiamond
d ə s ɪ p ə d ɪ d	dasypodid
k ɔ l ə n d ɚ	colander
k u l ɑ m	coulomb
ɹ ɑ b ɪ n s ə n e ɪ d	robinsonade
b æ n ɪ ʃ t	banished
d͡ʒ uː	Ju
w e ɪ	way
ɡ ə n o ʊ k i	gnocchi
ʃ ɪ b ɪ d i	scibidi
s t iː m p ʌ ŋ k	steampunk
ɡ l ɪ s ə r ɔ l	glycerol
ɡ iː t	Geat
t ə k ɹ o ʊ l ɪ m ə s	tacrolimus
s p ʌ d z	Spuds
ð ɛ ɹ ə p ɔ n	thereupon
k ɑ f k ɑ	Kafka
d a ɪ ɝ n ə l	diurnal
ɛ k ə ʊ a ɪ z	echoize
b æ s k ɪ t b ɔ l	basketball
d͡ʒ ɒ s ə ɹ	josser
æ d h ə k ɹ æ d ɪ k ə l	adhocratical
s k iː z	skies
k o ʊ t͡ʃ m ə n	coachman
p ɪ ɹ ɪ d o ʊ s t ɪ ɡ m i n	pyridostigmine
m ɪ n t ʃ o ʊ	Mincho
l æ n d f ɔ l	landfall
d ɔː	DAW
t ɹ ɪ p l ə ɹ	tripler
ə t e ɪ n z	attains
b o ʊ h o ʊ	boho
i f ɹ ə m	Ephraim
m ʌ ŋ	mung
ɛ p ɑ k	epoch
ɡ iː	gi
ʌ ɡ ə ʊ	uggo
p iː k ɪ d	peaked
s p ə d ɪ ʃ i ə s	spadiceous
ʃ k ɑ t s ɪ m	shkotzim
k a ɪ ə h o ʊ ɡ ə	Cuyahoga
p ə d a ɪ ə t ɹ ɪ s t	podiatrist
ə ɹ æ b ɪ k ə	arabica
ɪ n d j ʊ ɹ ɪ b ə l	endurable
j ɛ l p s	yelps
m ɑ m e ɪ	mamey
n uː s	nous
b e ɪ t s	bates
k ə l iː s i	Khaleesi
s ɪ l ɛ p s ɪ s	syllepsis
æ f ɹ o ʊ	afro
b ɑ t æ ŋ ɡ æ s	Batangas
m ɔ ɹ t m e ɪ n	mortmain
d uː m	Doom
m æ t ɹ ə l o ʊ k ə l	matrilocal
d͡ʒ ʊ ə ɹ ə ɹ	juror
ʃ ɪ v ə	shiva
s ʌ t ə l	subtle
w ɔː l d m a ɪ s t ə ɹ	waldmeister
æ n i h a ʊ	anyhow
l æ v ə l ɪ ɹ	lavaliere
æ m f ɪ b ə l ə s	amphibolous
s n æ z i	snazzy
s a t o w ʃ i	Satoshi
k ɒ m p ɹ ə m ɪ t	compromit
s ɚ v e ɪ l	surveil
æ l d͡ʒ uː n ɪ d	Aljunied
k w ɪ n a ɪ n	quinine
ɪ n t ɜː ɹ n ɪ ŋ	interning
p ɑ p k ɔ ɹ n	popcorn
h e ɪ l	hail
f ɪ n æ l i	finale
b ɹ o ʊ̯ k iː	brokie
s e ɪ l ə b l̩	saleable
k l uː n i	Clooney
k ɑ m b ɪ n ə t ɔ ɹ i ə l i	combinatorially
h a ɪ n ə s	highness
b e ɪ t o ʊ v i n i ə n	Beethovenian
ɡ e ɪ	gay
l ə v ɪ ə ɹ	laveer
θ ʌ ɡ ɑ k ɹ ə s i	thugocracy
d ɑː ɹ p ə	DARPA
æ l ə h ɪ s t ə ɹ i	allohistory
s m æ t ɚ ɪ ŋ	smattering
d ɪ m ɛ n ʃ ə n ə l	dimensional
s u m ɛ ɚ i ə	Sumeria
p ɹ iː f ɪ ɡ ə ɹ e ɪ t	prefigurate
ɡ ɹ ɑ s i ə s	gracias
ɡ ɑ ɹ s iː ə	Garcia
b æ n d͡ʒ u d æ ŋ	Banzhudang
w a ɪ f a ɪ ə ɹ	WiFier
æ b ə ɹ ɪ d͡ʒ ə n æ l ə t i	aboriginality
s n ɛ s	SNES
æ b ə ɡ e ɪ l	Abigail
ɹ a ɪ t w a ɪ z	rightwise
k æ l ə n k o ʊ ɪ	kalanchoe
d iː b æ ŋ k	debank
t w ɛ n t i	twenty
æ f ə ɹ ɪ z ə m	aphorism
v ɛ ɹ ɪ t i	Verity
l ɒ ɡ ə θ iː t	logothete
